@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
6851,'2025/02/28 23:18:08:504',6,-0.984634,-0.148327,-0.114249,0.535096,-0.173344,0.857113,0,0,?,?,?,?
6852,'2025/02/28 23:18:08:515',6,-0.984658,-0.148443,-0.114361,0.535019,-0.173443,0.857056,0,0,?,?,?,?
6853,'2025/02/28 23:18:08:526',6,-0.984695,-0.148643,-0.114416,0.535019,-0.173443,0.857056,0,0,?,?,?,?
6854,'2025/02/28 23:18:08:535',6,-0.984731,-0.148931,-0.114244,0.535074,-0.173488,0.856967,0,0,?,?,?,?
6855,'2025/02/28 23:18:08:546',6,-0.984751,-0.149242,-0.11407,0.535031,-0.173089,0.856686,0,0,?,?,?,?
6856,'2025/02/28 23:18:08:556',6,-0.984741,-0.149612,-0.113908,0.535031,-0.173089,0.856686,0,0,?,?,?,?
6857,'2025/02/28 23:18:08:569',6,-0.984799,-0.149988,-0.113718,0.534863,-0.173128,0.856411,0,0,?,?,?,?
6858,'2025/02/28 23:18:08:583',6,-0.984928,-0.150271,-0.113536,0.534885,-0.173284,0.856447,0,0,?,?,?,?
6859,'2025/02/28 23:18:08:588',6,-0.985022,-0.150426,-0.113375,0.53492,-0.173479,0.856585,0,0,?,?,?,?
6860,'2025/02/28 23:18:08:599',6,-0.985074,-0.150439,-0.113284,0.534925,-0.173726,0.856757,0,0,?,?,?,?
6861,'2025/02/28 23:18:08:611',6,-0.985076,-0.150345,-0.113298,0.534944,-0.173967,0.856769,0,0,?,?,?,?
6862,'2025/02/28 23:18:08:619',6,-0.985053,-0.150182,-0.11339,0.534944,-0.173967,0.856769,0,0,?,?,?,?
6863,'2025/02/28 23:18:08:628',6,-0.985089,-0.149928,-0.113536,0.535052,-0.174065,0.856707,0,0,?,?,?,?
6864,'2025/02/28 23:18:08:638',6,-0.985235,-0.149597,-0.113749,0.535036,-0.174006,0.856701,0,0,?,?,?,?
6865,'2025/02/28 23:18:08:655',6,-0.985434,-0.149367,-0.114177,0.534967,-0.173836,0.856681,0,0,?,?,?,?
6866,'2025/02/28 23:18:08:664',6,-0.985528,-0.149175,-0.114636,0.534729,-0.173603,0.856632,0,0,?,?,?,?
6867,'2025/02/28 23:18:08:669',6,-0.985584,-0.148941,-0.115122,0.534729,-0.173603,0.856632,0,0,?,?,?,?
6868,'2025/02/28 23:18:08:689',6,-0.985604,-0.148649,-0.115588,0.534468,-0.173175,0.856775,0,0,?,?,?,?
6869,'2025/02/28 23:18:08:692',6,-0.985647,-0.148339,-0.115987,0.534468,-0.173175,0.856775,0,0,?,?,?,?
6870,'2025/02/28 23:18:08:701',6,-0.985699,-0.14807,-0.116312,0.534337,-0.173048,0.85692,0,0,?,?,?,?
6871,'2025/02/28 23:18:08:713',6,-0.985709,-0.147891,-0.11658,0.534356,-0.172863,0.856817,0,0,?,?,?,?
6872,'2025/02/28 23:18:08:725',6,-0.985671,-0.14781,-0.116818,0.534557,-0.172774,0.856681,0,0,?,?,?,?
6873,'2025/02/28 23:18:08:732',6,-0.985604,-0.147845,-0.117037,0.534557,-0.172774,0.856681,0,0,?,?,?,?
6874,'2025/02/28 23:18:08:742',6,-0.98555,-0.14802,-0.117233,0.534764,-0.172623,0.856384,0,0,?,?,?,?
6875,'2025/02/28 23:18:08:758',6,-0.985464,-0.148271,-0.117432,0.53525,-0.172402,0.855886,0,0,?,?,?,?
6876,'2025/02/28 23:18:08:765',6,-0.985357,-0.148444,-0.117656,0.53525,-0.172402,0.855886,0,0,?,?,?,?
6877,'2025/02/28 23:18:08:775',6,-0.985274,-0.148589,-0.117871,0.53535,-0.17247,0.855706,0,0,?,?,?,?
6878,'2025/02/28 23:18:08:787',6,-0.985214,-0.148671,-0.118106,0.535421,-0.172465,0.855534,0,0,?,?,?,?
6879,'2025/02/28 23:18:08:794',6,-0.985166,-0.148705,-0.118351,0.535494,-0.172432,0.855398,0,0,?,?,?,?
6880,'2025/02/28 23:18:08:803',6,-0.985169,-0.148709,-0.118567,0.535535,-0.172503,0.855327,0,0,?,?,?,?
6881,'2025/02/28 23:18:08:818',6,-0.985205,-0.148679,-0.118774,0.535529,-0.17266,0.855372,0,0,?,?,?,?
6882,'2025/02/28 23:18:08:824',6,-0.98525,-0.148626,-0.118973,0.535677,-0.172544,0.855316,0,0,?,?,?,?
6883,'2025/02/28 23:18:08:835',6,-0.985298,-0.148536,-0.119131,0.53579,-0.172379,0.855337,0,0,?,?,?,?
6884,'2025/02/28 23:18:08:846',6,-0.9853,-0.14841,-0.119258,0.535675,-0.172348,0.855452,0,0,?,?,?,?
6885,'2025/02/28 23:18:08:856',6,-0.985292,-0.148245,-0.11938,0.535506,-0.172329,0.855497,0,0,?,?,?,?
6886,'2025/02/28 23:18:08:868',6,-0.985367,-0.14801,-0.119462,0.535427,-0.172256,0.85556,0,0,?,?,?,?
6887,'2025/02/28 23:18:08:878',6,-0.985483,-0.147668,-0.119498,0.535243,-0.172211,0.855759,0,0,?,?,?,?
6888,'2025/02/28 23:18:08:891',6,-0.985565,-0.147374,-0.119537,0.534913,-0.172208,0.856024,0,0,?,?,?,?
6889,'2025/02/28 23:18:08:899',6,-0.985581,-0.147134,-0.119589,0.534647,-0.172194,0.856224,0,0,?,?,?,?
6890,'2025/02/28 23:18:08:908',6,-0.985596,-0.146948,-0.119601,0.534598,-0.172231,0.856332,0,0,?,?,?,?
6891,'2025/02/28 23:18:08:917',6,-0.985645,-0.14678,-0.119553,0.534773,-0.172192,0.856312,0,0,?,?,?,?
6892,'2025/02/28 23:18:08:927',6,-0.985701,-0.146617,-0.119469,0.534843,-0.172139,0.856322,0,0,?,?,?,?
6893,'2025/02/28 23:18:08:937',6,-0.985736,-0.14652,-0.119383,0.534802,-0.172044,0.856238,0,0,?,?,?,?
6894,'2025/02/28 23:18:08:948',6,-0.985774,-0.146475,-0.119281,0.534836,-0.171899,0.856133,0,0,?,?,?,?
6895,'2025/02/28 23:18:08:959',6,-0.985791,-0.14648,-0.119188,0.534888,-0.171814,0.856096,0,0,?,?,?,?
6896,'2025/02/28 23:18:08:969',6,-0.985759,-0.146499,-0.119109,0.534929,-0.171782,0.85611,0,0,?,?,?,?
6897,'2025/02/28 23:18:08:980',6,-0.985748,-0.14645,-0.119013,0.534977,-0.171707,0.856139,0,0,?,?,?,?
6898,'2025/02/28 23:18:08:994',6,-0.98581,-0.146389,-0.118897,0.53498,-0.171645,0.856131,0,0,?,?,?,?
6899,'2025/02/28 23:18:09:000',6,-0.98585,-0.146334,-0.1188,0.535007,-0.171728,0.856124,0,0,?,?,?,?
6900,'2025/02/28 23:18:09:009',6,-0.985883,-0.146287,-0.11876,0.535082,-0.17162,0.856192,0,0,?,?,?,?
6901,'2025/02/28 23:18:09:024',6,-0.985901,-0.146246,-0.118755,0.535144,-0.171398,0.856207,0,0,?,?,?,?
6902,'2025/02/28 23:18:09:035',6,-0.985913,-0.146212,-0.118776,0.535179,-0.17123,0.856137,0,0,?,?,?,?
6903,'2025/02/28 23:18:09:041',6,-0.985896,-0.146169,-0.118853,0.535198,-0.171211,0.856081,0,0,?,?,?,?
6904,'2025/02/28 23:18:09:051',6,-0.985845,-0.14606,-0.118947,0.535198,-0.171211,0.856081,0,0,?,?,?,?
6905,'2025/02/28 23:18:09:061',6,-0.98583,-0.145873,-0.119042,0.535227,-0.171208,0.856036,0,0,?,?,?,?
6906,'2025/02/28 23:18:09:076',6,-0.985845,-0.145659,-0.11911,0.535318,-0.170955,0.856002,0,0,?,?,?,?
6907,'2025/02/28 23:18:09:083',6,-0.985869,-0.145405,-0.119135,0.535406,-0.170893,0.856044,0,0,?,?,?,?
6908,'2025/02/28 23:18:09:094',6,-0.985883,-0.145118,-0.119164,0.535406,-0.170893,0.856044,0,0,?,?,?,?
6909,'2025/02/28 23:18:09:103',6,-0.985755,-0.144934,-0.119266,0.535494,-0.170923,0.856036,0,0,?,?,?,?
6910,'2025/02/28 23:18:09:115',6,-0.985637,-0.144831,-0.119401,0.535589,-0.170784,0.855978,0,0,?,?,?,?
6911,'2025/02/28 23:18:09:125',6,-0.985528,-0.144741,-0.119576,0.535735,-0.170595,0.855903,0,0,?,?,?,?
6912,'2025/02/28 23:18:09:134',6,-0.985497,-0.144616,-0.119748,0.53594,-0.170523,0.855786,0,0,?,?,?,?
6913,'2025/02/28 23:18:09:145',6,-0.985554,-0.144433,-0.119831,0.536106,-0.170608,0.85563,0,0,?,?,?,?
6914,'2025/02/28 23:18:09:156',6,-0.985619,-0.144257,-0.119837,0.536206,-0.170565,0.855495,0,0,?,?,?,?
6915,'2025/02/28 23:18:09:166',6,-0.985686,-0.144195,-0.119892,0.536287,-0.170302,0.85543,0,0,?,?,?,?
6916,'2025/02/28 23:18:09:176',6,-0.985746,-0.144267,-0.120008,0.536375,-0.170001,0.855426,0,0,?,?,?,?
6917,'2025/02/28 23:18:09:185',6,-0.98573,-0.144424,-0.120149,0.536503,-0.169928,0.855492,0,0,?,?,?,?
6918,'2025/02/28 23:18:09:197',6,-0.98571,-0.144627,-0.120298,0.53635,-0.170012,0.855521,0,0,?,?,?,?
6919,'2025/02/28 23:18:09:206',6,-0.985769,-0.144812,-0.120398,0.536489,-0.16989,0.855455,0,0,?,?,?,?
6920,'2025/02/28 23:18:09:218',6,-0.986029,-0.144893,-0.120367,0.536608,-0.169767,0.855376,0,0,?,?,?,?
6921,'2025/02/28 23:18:09:229',6,-0.986327,-0.145005,-0.120187,0.536812,-0.169685,0.85535,0,0,?,?,?,?
6922,'2025/02/28 23:18:09:237',6,-0.986546,-0.145142,-0.119893,0.537061,-0.169471,0.85537,0,0,?,?,?,?
6923,'2025/02/28 23:18:09:250',6,-0.986619,-0.145282,-0.119543,0.537242,-0.169203,0.855379,0,0,?,?,?,?
6924,'2025/02/28 23:18:09:258',6,-0.986613,-0.145398,-0.119202,0.53734,-0.169059,0.855387,0,0,?,?,?,?
6925,'2025/02/28 23:18:09:269',6,-0.986616,-0.14549,-0.118904,0.537375,-0.169059,0.85542,0,0,?,?,?,?
6926,'2025/02/28 23:18:09:279',6,-0.986663,-0.145558,-0.118646,0.53735,-0.169054,0.855477,0,0,?,?,?,?
6927,'2025/02/28 23:18:09:289',6,-0.986746,-0.145532,-0.118448,0.537206,-0.168976,0.855551,0,0,?,?,?,?
6928,'2025/02/28 23:18:09:302',6,-0.986788,-0.145318,-0.11833,0.537206,-0.168976,0.855551,0,0,?,?,?,?
6929,'2025/02/28 23:18:09:308',6,-0.98676,-0.144957,-0.118304,0.536948,-0.168681,0.855718,0,0,?,?,?,?
6930,'2025/02/28 23:18:09:320',6,-0.986694,-0.144508,-0.118332,0.536955,-0.168414,0.855767,0,0,?,?,?,?
6931,'2025/02/28 23:18:09:329',6,-0.986583,-0.144039,-0.118422,0.537144,-0.168242,0.855765,0,0,?,?,?,?
6932,'2025/02/28 23:18:09:340',6,-0.98647,-0.143648,-0.118588,0.537488,-0.168192,0.855694,0,0,?,?,?,?
6933,'2025/02/28 23:18:09:351',6,-0.986377,-0.143285,-0.118858,0.537488,-0.168192,0.855694,0,0,?,?,?,?
6934,'2025/02/28 23:18:09:365',6,-0.986264,-0.143048,-0.119169,0.538266,-0.168022,0.855156,0,0,?,?,?,?
6935,'2025/02/28 23:18:09:372',6,-0.98614,-0.142913,-0.119493,0.538569,-0.167833,0.854814,0,0,?,?,?,?
6936,'2025/02/28 23:18:09:382',6,-0.986045,-0.142773,-0.119815,0.538732,-0.167656,0.854524,0,0,?,?,?,?
6937,'2025/02/28 23:18:09:392',6,-0.985974,-0.142683,-0.120133,0.538795,-0.167594,0.854405,0,0,?,?,?,?
6938,'2025/02/28 23:18:09:405',6,-0.98593,-0.142684,-0.120433,0.5389,-0.16758,0.854349,0,0,?,?,?,?
6939,'2025/02/28 23:18:09:413',6,-0.985975,-0.142738,-0.120677,0.53901,-0.167521,0.85431,0,0,?,?,?,?
6940,'2025/02/28 23:18:09:423',6,-0.986081,-0.142863,-0.120839,0.539057,-0.167446,0.854318,0,0,?,?,?,?
6941,'2025/02/28 23:18:09:434',6,-0.986086,-0.143205,-0.12084,0.539215,-0.167215,0.854013,0,0,?,?,?,?
6942,'2025/02/28 23:18:09:443',6,-0.986032,-0.143594,-0.120762,0.539705,-0.166566,0.853398,0,0,?,?,?,?
6943,'2025/02/28 23:18:09:454',6,-0.985928,-0.143966,-0.120644,0.540159,-0.166283,0.853253,0,0,?,?,?,?
6944,'2025/02/28 23:18:09:465',6,-0.985837,-0.144309,-0.120507,0.539995,-0.166739,0.853452,0,0,?,?,?,?
6945,'2025/02/28 23:18:09:477',6,-0.985856,-0.144585,-0.120293,0.539691,-0.166853,0.853361,0,0,?,?,?,?
6946,'2025/02/28 23:18:09:486',6,-0.985948,-0.144753,-0.120013,0.539691,-0.166853,0.853361,0,0,?,?,?,?
6947,'2025/02/28 23:18:09:503',6,-0.986051,-0.144837,-0.11973,0.5394,-0.167075,0.853955,0,0,?,?,?,?
6948,'2025/02/28 23:18:09:507',6,-0.98611,-0.144878,-0.119474,0.539347,-0.166978,0.85411,0,0,?,?,?,?
6949,'2025/02/28 23:18:09:516',6,-0.986187,-0.144869,-0.119257,0.539347,-0.166978,0.85411,0,0,?,?,?,?
6950,'2025/02/28 23:18:09:528',6,-0.986329,-0.144788,-0.119116,0.539358,-0.166403,0.854286,0,0,?,?,?,?
6951,'2025/02/28 23:18:09:536',6,-0.986494,-0.144637,-0.119054,0.539358,-0.166403,0.854286,0,0,?,?,?,?
6952,'2025/02/28 23:18:09:548',6,-0.986706,-0.144438,-0.119087,0.539187,-0.166459,0.854794,0,0,?,?,?,?
6953,'2025/02/28 23:18:09:557',6,-0.98689,-0.144247,-0.119186,0.539187,-0.166459,0.854794,0,0,?,?,?,?
6954,'2025/02/28 23:18:09:567',6,-0.987023,-0.144026,-0.119359,0.538916,-0.166792,0.854841,0,0,?,?,?,?
6955,'2025/02/28 23:18:09:577',6,-0.987107,-0.143789,-0.119564,0.538971,-0.16682,0.854763,0,0,?,?,?,?
6956,'2025/02/28 23:18:09:588',6,-0.987158,-0.14358,-0.119731,0.538777,-0.166757,0.854816,0,0,?,?,?,?
6957,'2025/02/28 23:18:09:605',6,-0.987174,-0.143409,-0.119815,0.53882,-0.16665,0.854785,0,0,?,?,?,?
6958,'2025/02/28 23:18:09:609',6,-0.987155,-0.143328,-0.119822,0.53882,-0.16665,0.854785,0,0,?,?,?,?
6959,'2025/02/28 23:18:09:619',6,-0.987103,-0.143371,-0.119824,0.53876,-0.166827,0.854832,0,0,?,?,?,?
6960,'2025/02/28 23:18:09:629',6,-0.987028,-0.143519,-0.119782,0.538748,-0.166878,0.854868,0,0,?,?,?,?
6961,'2025/02/28 23:18:09:640',6,-0.986952,-0.143778,-0.119694,0.538785,-0.166848,0.854962,0,0,?,?,?,?
6962,'2025/02/28 23:18:09:650',6,-0.986853,-0.144099,-0.119597,0.538861,-0.166888,0.85522,0,0,?,?,?,?
6963,'2025/02/28 23:18:09:661',6,-0.986676,-0.144437,-0.119414,0.538676,-0.167115,0.855467,0,0,?,?,?,?
6964,'2025/02/28 23:18:09:671',6,-0.986468,-0.144718,-0.119184,0.538351,-0.167516,0.855487,0,0,?,?,?,?
6965,'2025/02/28 23:18:09:681',6,-0.986292,-0.144978,-0.118891,0.53835,-0.167568,0.855526,0,0,?,?,?,?
6966,'2025/02/28 23:18:09:691',6,-0.986094,-0.145204,-0.118618,0.538126,-0.167476,0.855523,0,0,?,?,?,?
6967,'2025/02/28 23:18:09:712',6,-0.985875,-0.145351,-0.118387,0.537925,-0.16709,0.8555,0,0,?,?,?,?
6968,'2025/02/28 23:18:09:712',6,-0.985621,-0.145445,-0.118184,0.537925,-0.16709,0.8555,0,0,?,?,?,?
6969,'2025/02/28 23:18:09:722',6,-0.985348,-0.145496,-0.118037,0.537863,-0.167136,0.855558,0,0,?,?,?,?
6970,'2025/02/28 23:18:09:732',6,-0.985116,-0.145487,-0.117926,0.537763,-0.167248,0.855702,0,0,?,?,?,?
6971,'2025/02/28 23:18:09:743',6,-0.984979,-0.145386,-0.117819,0.537573,-0.167248,0.855935,0,0,?,?,?,?
6972,'2025/02/28 23:18:09:753',6,-0.984945,-0.145163,-0.117709,0.537327,-0.167158,0.856208,0,0,?,?,?,?
6973,'2025/02/28 23:18:09:763',6,-0.984927,-0.144905,-0.117659,0.537135,-0.167008,0.856361,0,0,?,?,?,?
6974,'2025/02/28 23:18:09:774',6,-0.984866,-0.144671,-0.117626,0.537184,-0.166924,0.856285,0,0,?,?,?,?
6975,'2025/02/28 23:18:09:784',6,-0.984842,-0.144437,-0.117526,0.537334,-0.166887,0.856173,0,0,?,?,?,?
6976,'2025/02/28 23:18:09:795',6,-0.984867,-0.144183,-0.117352,0.537429,-0.16701,0.856095,0,0,?,?,?,?
6977,'2025/02/28 23:18:09:811',6,-0.984915,-0.143949,-0.11716,0.537386,-0.167188,0.85604,0,0,?,?,?,?
6978,'2025/02/28 23:18:09:816',6,-0.985006,-0.143772,-0.116937,0.537345,-0.167348,0.856036,0,0,?,?,?,?
6979,'2025/02/28 23:18:09:826',6,-0.985117,-0.143652,-0.116661,0.537346,-0.167502,0.856008,0,0,?,?,?,?
6980,'2025/02/28 23:18:09:836',6,-0.985175,-0.143595,-0.116376,0.537405,-0.167615,0.855893,0,0,?,?,?,?
6981,'2025/02/28 23:18:09:848',6,-0.985216,-0.143593,-0.116083,0.537542,-0.167733,0.855737,0,0,?,?,?,?
6982,'2025/02/28 23:18:09:858',6,-0.985309,-0.14367,-0.11578,0.537688,-0.167852,0.855582,0,0,?,?,?,?
6983,'2025/02/28 23:18:09:868',6,-0.985442,-0.143786,-0.115482,0.537754,-0.167866,0.855493,0,0,?,?,?,?
6984,'2025/02/28 23:18:09:878',6,-0.985574,-0.143908,-0.115278,0.537754,-0.167866,0.855493,0,0,?,?,?,?
6985,'2025/02/28 23:18:09:887',6,-0.985648,-0.144011,-0.115116,0.537853,-0.167717,0.85536,0,0,?,?,?,?
6986,'2025/02/28 23:18:09:897',6,-0.985694,-0.144128,-0.114999,0.537863,-0.167534,0.855325,0,0,?,?,?,?
6987,'2025/02/28 23:18:09:911',6,-0.985719,-0.144208,-0.114926,0.537863,-0.167534,0.855325,0,0,?,?,?,?
6988,'2025/02/28 23:18:09:919',6,-0.985763,-0.144211,-0.114875,0.537822,-0.167428,0.855351,0,0,?,?,?,?
6989,'2025/02/28 23:18:09:929',6,-0.985887,-0.144146,-0.114831,0.537808,-0.167366,0.85538,0,0,?,?,?,?
6990,'2025/02/28 23:18:09:939',6,-0.986041,-0.144074,-0.114809,0.537805,-0.167307,0.855359,0,0,?,?,?,?
6991,'2025/02/28 23:18:09:952',6,-0.986179,-0.144029,-0.114826,0.537732,-0.167403,0.855349,0,0,?,?,?,?
6992,'2025/02/28 23:18:09:960',6,-0.986268,-0.143976,-0.114862,0.537493,-0.167676,0.855456,0,0,?,?,?,?
6993,'2025/02/28 23:18:09:970',6,-0.986255,-0.14393,-0.11493,0.537493,-0.167676,0.855456,0,0,?,?,?,?
6994,'2025/02/28 23:18:09:984',6,-0.986205,-0.14389,-0.114995,0.537259,-0.167648,0.855617,0,0,?,?,?,?
6995,'2025/02/28 23:18:09:994',6,-0.986161,-0.143761,-0.11499,0.537168,-0.16776,0.85572,0,0,?,?,?,?
6996,'2025/02/28 23:18:10:002',6,-0.986032,-0.143626,-0.115015,0.537168,-0.16776,0.85572,0,0,?,?,?,?
6997,'2025/02/28 23:18:10:022',6,-0.985835,-0.143517,-0.115067,0.537194,-0.168,0.855825,0,0,?,?,?,?
6998,'2025/02/28 23:18:10:023',6,-0.985573,-0.143523,-0.115083,0.537319,-0.168014,0.855781,0,0,?,?,?,?
6999,'2025/02/28 23:18:10:037',6,-0.985433,-0.143689,-0.114983,0.53745,-0.167863,0.855639,0,0,?,?,?,?
7000,'2025/02/28 23:18:10:046',6,-0.985469,-0.143328,-0.114924,0.537545,-0.167684,0.855528,0,0,?,?,?,?
7001,'2025/02/28 23:18:10:054',6,-0.98544,-0.143069,-0.114888,0.537545,-0.167684,0.855528,0,0,?,?,?,?
7002,'2025/02/28 23:18:10:063',6,-0.985295,-0.143477,-0.114882,0.537622,-0.167395,0.855431,0,0,?,?,?,?
7003,'2025/02/28 23:18:10:073',6,-0.985302,-0.14364,-0.114974,0.537641,-0.167121,0.855308,0,0,?,?,?,?
7004,'2025/02/28 23:18:10:083',6,-0.985465,-0.143569,-0.115023,0.537664,-0.166859,0.855182,0,0,?,?,?,?
7005,'2025/02/28 23:18:10:096',6,-0.985582,-0.14368,-0.115114,0.537716,-0.166613,0.85503,0,0,?,?,?,?
7006,'2025/02/28 23:18:10:159',6,-0.985694,-0.143753,-0.11525,0.537839,-0.166485,0.8549,0,0,?,?,?,?
7007,'2025/02/28 23:18:10:169',6,-0.985909,-0.144084,-0.115342,0.538246,-0.166594,0.854908,0,0,?,?,?,?
7008,'2025/02/28 23:18:10:169',6,-0.986101,-0.144497,-0.115386,0.538246,-0.166594,0.854908,0,0,?,?,?,?
7009,'2025/02/28 23:18:10:170',6,-0.986217,-0.144752,-0.115405,0.538484,-0.166527,0.855132,0,0,?,?,?,?
7010,'2025/02/28 23:18:10:170',6,-0.98629,-0.14501,-0.115359,0.538484,-0.166527,0.855132,0,0,?,?,?,?
7011,'2025/02/28 23:18:10:170',6,-0.98635,-0.145249,-0.115228,0.538289,-0.166387,0.855285,0,0,?,?,?,?
7012,'2025/02/28 23:18:10:170',6,-0.986426,-0.145235,-0.115048,0.538033,-0.166248,0.855475,0,0,?,?,?,?
7013,'2025/02/28 23:18:10:178',6,-0.98649,-0.145037,-0.114808,0.537749,-0.16613,0.855663,0,0,?,?,?,?
7014,'2025/02/28 23:18:10:187',6,-0.986508,-0.144745,-0.114525,0.537476,-0.166017,0.855798,0,0,?,?,?,?
7015,'2025/02/28 23:18:10:198',6,-0.986486,-0.144363,-0.114257,0.537288,-0.165952,0.855884,0,0,?,?,?,?
7016,'2025/02/28 23:18:10:208',6,-0.986407,-0.143977,-0.114038,0.537207,-0.16593,0.855976,0,0,?,?,?,?
7017,'2025/02/28 23:18:10:220',6,-0.986259,-0.143538,-0.11395,0.537262,-0.165939,0.856069,0,0,?,?,?,?
7018,'2025/02/28 23:18:10:232',6,-0.986179,-0.143054,-0.113865,0.537444,-0.165858,0.856059,0,0,?,?,?,?
7019,'2025/02/28 23:18:10:238',6,-0.98617,-0.142603,-0.113798,0.537677,-0.165785,0.855857,0,0,?,?,?,?
7020,'2025/02/28 23:18:10:248',6,-0.986123,-0.142223,-0.113778,0.537936,-0.165755,0.855679,0,0,?,?,?,?
7021,'2025/02/28 23:18:10:259',6,-0.986005,-0.141888,-0.113807,0.538136,-0.165656,0.855536,0,0,?,?,?,?
7022,'2025/02/28 23:18:10:269',6,-0.985873,-0.14161,-0.113878,0.538277,-0.165527,0.85543,0,0,?,?,?,?
7023,'2025/02/28 23:18:10:281',6,-0.985726,-0.141455,-0.11398,0.538329,-0.165384,0.855322,0,0,?,?,?,?
7024,'2025/02/28 23:18:10:289',6,-0.985614,-0.141426,-0.114089,0.538324,-0.165197,0.85523,0,0,?,?,?,?
7025,'2025/02/28 23:18:10:300',6,-0.985559,-0.141467,-0.114202,0.538363,-0.164944,0.855239,0,0,?,?,?,?
7026,'2025/02/28 23:18:10:310',6,-0.985532,-0.14157,-0.114316,0.538392,-0.16479,0.855313,0,0,?,?,?,?
7027,'2025/02/28 23:18:10:321',6,-0.98552,-0.141765,-0.114387,0.538392,-0.16479,0.855313,0,0,?,?,?,?
7028,'2025/02/28 23:18:10:331',6,-0.985479,-0.142026,-0.114377,0.538144,-0.164795,0.855548,0,0,?,?,?,?
7029,'2025/02/28 23:18:10:342',6,-0.985421,-0.142281,-0.114362,0.538291,-0.164423,0.855327,0,0,?,?,?,?
7030,'2025/02/28 23:18:10:352',6,-0.985413,-0.142521,-0.1143,0.538291,-0.164423,0.855327,0,0,?,?,?,?
7031,'2025/02/28 23:18:10:362',6,-0.985512,-0.142781,-0.114158,0.538854,-0.164134,0.855225,0,0,?,?,?,?
7032,'2025/02/28 23:18:10:372',6,-0.985633,-0.143007,-0.113942,0.538854,-0.164134,0.855225,0,0,?,?,?,?
7033,'2025/02/28 23:18:10:384',6,-0.985699,-0.14313,-0.113702,0.538959,-0.164209,0.854819,0,0,?,?,?,?
7034,'2025/02/28 23:18:10:393',6,-0.985719,-0.143176,-0.113472,0.538959,-0.164209,0.854819,0,0,?,?,?,?
7035,'2025/02/28 23:18:10:403',6,-0.985695,-0.143114,-0.113231,0.539195,-0.163956,0.854406,0,0,?,?,?,?
7036,'2025/02/28 23:18:10:414',6,-0.985711,-0.142889,-0.112976,0.539481,-0.163822,0.854133,0,0,?,?,?,?
7037,'2025/02/28 23:18:10:426',6,-0.985779,-0.142551,-0.112731,0.539657,-0.163862,0.853955,0,0,?,?,?,?
7038,'2025/02/28 23:18:10:435',6,-0.985912,-0.142125,-0.112529,0.539885,-0.163642,0.854036,0,0,?,?,?,?
7039,'2025/02/28 23:18:10:448',6,-0.986113,-0.141584,-0.112365,0.539514,-0.163323,0.854359,0,0,?,?,?,?
7040,'2025/02/28 23:18:10:457',6,-0.986226,-0.141043,-0.112294,0.539514,-0.163323,0.854359,0,0,?,?,?,?
7041,'2025/02/28 23:18:10:466',6,-0.986254,-0.140535,-0.112294,0.539071,-0.163471,0.854828,0,0,?,?,?,?
7042,'2025/02/28 23:18:10:476',6,-0.9863,-0.14003,-0.112323,0.538536,-0.163391,0.855131,0,0,?,?,?,?
7043,'2025/02/28 23:18:10:486',6,-0.986384,-0.139563,-0.112328,0.538434,-0.163048,0.855441,0,0,?,?,?,?
7044,'2025/02/28 23:18:10:496',6,-0.986474,-0.139159,-0.112317,0.538223,-0.162774,0.855787,0,0,?,?,?,?
7045,'2025/02/28 23:18:10:508',6,-0.986531,-0.138834,-0.112326,0.537961,-0.162668,0.85609,0,0,?,?,?,?
7046,'2025/02/28 23:18:10:517',6,-0.986601,-0.138648,-0.112335,0.537778,-0.162601,0.856331,0,0,?,?,?,?
7047,'2025/02/28 23:18:10:532',6,-0.986687,-0.138635,-0.112319,0.537697,-0.162537,0.856459,0,0,?,?,?,?
7048,'2025/02/28 23:18:10:537',6,-0.986639,-0.138869,-0.112304,0.537703,-0.162534,0.856572,0,0,?,?,?,?
7049,'2025/02/28 23:18:10:548',6,-0.986607,-0.139177,-0.112241,0.537669,-0.162527,0.856666,0,0,?,?,?,?
7050,'2025/02/28 23:18:10:560',6,-0.986698,-0.139093,-0.112059,0.537671,-0.162505,0.856687,0,0,?,?,?,?
7051,'2025/02/28 23:18:10:569',6,-0.986761,-0.1393,-0.111836,0.537861,-0.162336,0.856405,0,0,?,?,?,?
7052,'2025/02/28 23:18:10:579',6,-0.986709,-0.139508,-0.111671,0.53844,-0.161771,0.855856,0,0,?,?,?,?
7053,'2025/02/28 23:18:10:589',6,-0.986621,-0.139649,-0.111521,0.539014,-0.161592,0.855717,0,0,?,?,?,?
7054,'2025/02/28 23:18:10:600',6,-0.986484,-0.139756,-0.111416,0.53908,-0.162187,0.855836,0,0,?,?,?,?
7055,'2025/02/28 23:18:10:610',6,-0.986356,-0.13979,-0.111335,0.539,-0.162297,0.85551,0,0,?,?,?,?
